Transaction ID;Country;Amount (USD);Transaction Type;Date of Transaction;Person Involved;Industry;Destination Country;Reported by Authority;Source of Money;Money Laundering Risk Score;Shell Companies Involved;Financial Institution;Tax Haven Country
TX0000005553;USA;13.964.526.504.481.800;Cryptocurrency;20/8/13 08:00;Person_8154;Finance;USA;False;Illegal;5;9;Bank_362;Cayman Islands
TX0000005554;UAE;2.227.915.861.300.990;Offshore Transfer;20/8/13 09:00;Person_1298;Casinos;Russia;True;Legal;2;5;Bank_260;Bahamas
TX0000005555;UAE;38.575.581.244.540.600;Cash Withdrawal;20/8/13 10:00;Person_5429;Luxury Goods;USA;False;Illegal;3;2;Bank_41;Bahamas
TX0000005556;USA;5.734.140.972.764.250;Cash Withdrawal;20/8/13 11:00;Person_3506;Arms Trade;UK;False;Legal;9;3;Bank_462;Panama
TX0000005557;Brazil;16.496.250.326.024;Property Purchase;20/8/13 12:00;Person_4406;Arms Trade;UAE;False;Illegal;8;3;Bank_272;Bahamas
TX0000005558;China;2.938.128.338.970.590;Stocks Transfer;20/8/13 13:00;Person_2072;Finance;Brazil;False;Legal;8;1;Bank_482;Cayman Islands
TX0000005559;South Africa;2.289.215.731.146.220;Stocks Transfer;20/8/13 14:00;Person_2577;Oil & Gas;Switzerland;False;Legal;9;6;Bank_244;Singapore
TX0000005560;China;2.778.199.866.870.600;Stocks Transfer;20/8/13 15:00;Person_1051;Real Estate;Switzerland;False;Legal;6;8;Bank_152;Switzerland
TX0000005561;South Africa;4.557.839.113.701.810;Stocks Transfer;20/8/13 16:00;Person_6650;Finance;Russia;True;Illegal;3;2;Bank_278;Luxembourg
TX0000005562;Russia;12.279.346.362.785.400;Cash Withdrawal;20/8/13 17:00;Person_4696;Casinos;UK;False;Legal;4;1;Bank_341;Singapore
TX0000005563;South Africa;22.995.412.712.281.900;Property Purchase;20/8/13 18:00;Person_1395;Real Estate;USA;True;Illegal;8;4;Bank_108;Cayman Islands
TX0000005564;Brazil;18.075.336.660.784.600;Cryptocurrency;20/8/13 19:00;Person_5749;Real Estate;South Africa;False;Illegal;2;4;Bank_132;Cayman Islands
TX0000005565;Brazil;32.205.656.467.571.900;Stocks Transfer;20/8/13 20:00;Person_6141;Arms Trade;UK;False;Illegal;3;1;Bank_21;Bahamas
TX0000005566;USA;3.774.085.133.504.470;Cash Withdrawal;20/8/13 21:00;Person_8697;Construction;Russia;False;Legal;4;7;Bank_335;Cayman Islands
TX0000005567;South Africa;3.861.990.284.363.790;Offshore Transfer;20/8/13 22:00;Person_1139;Real Estate;China;True;Legal;3;5;Bank_333;Cayman Islands
TX0000005568;South Africa;15.209.152.079.608.400;Property Purchase;20/8/13 23:00;Person_3226;Arms Trade;UAE;False;Illegal;7;3;Bank_492;Singapore
TX0000005569;Switzerland;22.507.322.771.996.900;Stocks Transfer;21/8/13 00:00;Person_6536;Finance;South Africa;True;Legal;6;0;Bank_247;Bahamas
TX0000005570;Switzerland;12.770.904.289.374.300;Property Purchase;21/8/13 01:00;Person_6549;Real Estate;UAE;False;Illegal;1;5;Bank_292;Cayman Islands
TX0000005571;Singapore;37.030.635.097.433.200;Property Purchase;21/8/13 02:00;Person_103;Finance;UAE;True;Illegal;5;5;Bank_130;Cayman Islands
TX0000005572;Russia;6.887.290.257.933.300;Stocks Transfer;21/8/13 03:00;Person_7195;Real Estate;Switzerland;True;Illegal;5;7;Bank_315;Singapore
TX0000005573;India;12.789.787.467.289.000;Stocks Transfer;21/8/13 04:00;Person_6358;Real Estate;South Africa;False;Illegal;2;6;Bank_148;Bahamas
TX0000005574;South Africa;4.169.750.299.347.730;Cryptocurrency;21/8/13 05:00;Person_5497;Luxury Goods;UK;False;Illegal;8;7;Bank_472;Luxembourg
TX0000005575;India;39.226.723.942.742.800;Cash Withdrawal;21/8/13 06:00;Person_3768;Real Estate;South Africa;False;Legal;5;3;Bank_114;Switzerland
TX0000005576;Switzerland;41.646.230.960.207.300;Property Purchase;21/8/13 07:00;Person_7975;Oil & Gas;UAE;False;Illegal;7;7;Bank_223;Luxembourg
TX0000005577;USA;30.233.717.625.254.100;Cash Withdrawal;21/8/13 08:00;Person_7165;Oil & Gas;USA;False;Legal;3;9;Bank_459;Panama
TX0000005578;China;12.007.932.986.120.800;Stocks Transfer;21/8/13 09:00;Person_6633;Real Estate;Brazil;False;Illegal;10;0;Bank_115;Bahamas
TX0000005579;India;4.230.118.003.420.270;Property Purchase;21/8/13 10:00;Person_316;Finance;India;False;Legal;1;9;Bank_84;Bahamas
TX0000005580;China;4.438.933.151.127.920;Cash Withdrawal;21/8/13 11:00;Person_5752;Casinos;USA;False;Illegal;9;0;Bank_155;Luxembourg
TX0000005581;Brazil;29.908.762.613.658.200;Cash Withdrawal;21/8/13 12:00;Person_8195;Finance;UAE;False;Legal;3;5;Bank_279;Panama
TX0000005582;South Africa;13.282.499.714.706.200;Offshore Transfer;21/8/13 13:00;Person_3167;Arms Trade;USA;False;Legal;5;1;Bank_42;Singapore
TX0000005583;Brazil;31.609.721.590.531.600;Cash Withdrawal;21/8/13 14:00;Person_6557;Construction;Singapore;False;Illegal;1;0;Bank_382;Luxembourg
TX0000005584;Switzerland;4.152.014.058.682.040;Cash Withdrawal;21/8/13 15:00;Person_7744;Real Estate;Brazil;False;Legal;10;4;Bank_24;Bahamas
TX0000005585;Switzerland;750.408.575.119.975;Cash Withdrawal;21/8/13 16:00;Person_4675;Real Estate;Russia;False;Illegal;5;5;Bank_386;Bahamas
TX0000005586;Singapore;16.375.715.140.672.900;Stocks Transfer;21/8/13 17:00;Person_2241;Luxury Goods;UK;True;Legal;4;8;Bank_82;Cayman Islands
TX0000005587;USA;10.762.236.839.759.900;Property Purchase;21/8/13 18:00;Person_7397;Casinos;Switzerland;False;Legal;2;3;Bank_137;Panama
TX0000005588;UAE;35.658.649.136.351.000;Cryptocurrency;21/8/13 19:00;Person_8694;Oil & Gas;UK;False;Illegal;7;1;Bank_236;Cayman Islands
TX0000005589;China;1.490.702.556.858.740;Cash Withdrawal;21/8/13 20:00;Person_1735;Finance;Switzerland;False;Legal;10;9;Bank_392;Bahamas
TX0000005590;Switzerland;3.228.331.286.907.910;Cryptocurrency;21/8/13 21:00;Person_1303;Luxury Goods;South Africa;False;Illegal;10;9;Bank_347;Panama
TX0000005591;UAE;7.139.756.014.313.760;Stocks Transfer;21/8/13 22:00;Person_2206;Luxury Goods;USA;False;Illegal;9;5;Bank_301;Panama
TX0000005592;India;10.739.747.062.756.300;Offshore Transfer;21/8/13 23:00;Person_5743;Luxury Goods;UK;False;Illegal;7;7;Bank_263;Bahamas
TX0000005593;South Africa;2.497.482.334.425.960;Stocks Transfer;22/8/13 00:00;Person_306;Arms Trade;Singapore;False;Illegal;2;0;Bank_48;Switzerland
TX0000005594;UAE;39.624.474.937.410.100;Cryptocurrency;22/8/13 01:00;Person_630;Oil & Gas;USA;False;Legal;4;9;Bank_378;Luxembourg
TX0000005595;UK;4.827.581.392.314.940;Cryptocurrency;22/8/13 02:00;Person_9556;Construction;Singapore;False;Illegal;6;9;Bank_51;Luxembourg
TX0000005596;Brazil;3.868.114.916.311.610;Offshore Transfer;22/8/13 03:00;Person_8255;Oil & Gas;China;False;Illegal;1;9;Bank_253;Singapore
TX0000005597;India;354.760.641.079.053;Cryptocurrency;22/8/13 04:00;Person_6581;Oil & Gas;Brazil;True;Illegal;10;6;Bank_255;Cayman Islands
TX0000005598;UK;388.334.247.427.631;Offshore Transfer;22/8/13 05:00;Person_7320;Finance;China;False;Illegal;3;2;Bank_448;Singapore
TX0000005599;India;13.492.056.523.571.900;Property Purchase;22/8/13 06:00;Person_3249;Oil & Gas;India;False;Illegal;9;7;Bank_246;Bahamas
TX0000005600;UK;2.588.412.763.008.740;Cash Withdrawal;22/8/13 07:00;Person_6752;Oil & Gas;China;False;Illegal;10;1;Bank_490;Singapore
TX0000005601;China;2.674.481.100.687.400;Stocks Transfer;22/8/13 08:00;Person_397;Oil & Gas;Singapore;False;Illegal;6;5;Bank_299;Luxembourg
TX0000005602;China;4.414.147.349.492.290;Stocks Transfer;22/8/13 09:00;Person_8370;Finance;China;False;Legal;3;0;Bank_75;Cayman Islands
TX0000005603;UAE;4.514.699.279.244.780;Stocks Transfer;22/8/13 10:00;Person_7318;Arms Trade;Singapore;False;Legal;1;7;Bank_56;Switzerland
TX0000005604;Switzerland;1.556.654.343.038.680;Property Purchase;22/8/13 11:00;Person_1465;Construction;Switzerland;False;Illegal;3;0;Bank_236;Singapore
TX0000005605;Brazil;452.597.256.728.886;Cryptocurrency;22/8/13 12:00;Person_3787;Arms Trade;UK;False;Illegal;1;7;Bank_125;Cayman Islands
TX0000005606;UAE;215.958.659.151.863;Cash Withdrawal;22/8/13 13:00;Person_5579;Oil & Gas;China;False;Illegal;5;9;Bank_220;Luxembourg
TX0000005607;Singapore;9.250.088.698.408.420;Stocks Transfer;22/8/13 14:00;Person_2844;Finance;South Africa;False;Legal;10;6;Bank_288;Switzerland
TX0000005608;Russia;3.157.770.642.626.740;Cryptocurrency;22/8/13 15:00;Person_3900;Finance;Switzerland;False;Illegal;3;4;Bank_454;Cayman Islands
TX0000005609;Brazil;3.200.218.154.093.550;Stocks Transfer;22/8/13 16:00;Person_2063;Oil & Gas;UK;True;Legal;8;6;Bank_177;Panama
TX0000005610;UAE;3.693.747.294.808.580;Cash Withdrawal;22/8/13 17:00;Person_5115;Real Estate;India;False;Legal;7;5;Bank_264;Panama
TX0000005611;Russia;20.128.895.599.751.000;Cryptocurrency;22/8/13 18:00;Person_7839;Real Estate;Brazil;False;Legal;4;4;Bank_301;Panama
TX0000005612;Singapore;3.271.752.810.735.200;Offshore Transfer;22/8/13 19:00;Person_3053;Casinos;South Africa;True;Illegal;6;9;Bank_315;Panama
TX0000005613;UAE;491.082.463.384.446;Cash Withdrawal;22/8/13 20:00;Person_3271;Finance;China;False;Illegal;8;5;Bank_170;Cayman Islands
TX0000005614;South Africa;16.993.330.592.101.300;Cryptocurrency;22/8/13 21:00;Person_7631;Casinos;South Africa;False;Illegal;1;0;Bank_247;Switzerland
TX0000005615;India;16.205.803.107.268.100;Cash Withdrawal;22/8/13 22:00;Person_725;Luxury Goods;India;True;Illegal;10;8;Bank_150;Luxembourg
TX0000005616;China;4.758.704.744.286.390;Offshore Transfer;22/8/13 23:00;Person_8481;Luxury Goods;Singapore;False;Illegal;8;0;Bank_491;Bahamas
TX0000005617;South Africa;4.338.434.245.972.950;Property Purchase;23/8/13 00:00;Person_8796;Casinos;China;True;Legal;9;7;Bank_367;Bahamas
TX0000005618;India;2.556.354.478.600.520;Stocks Transfer;23/8/13 01:00;Person_3746;Real Estate;UAE;True;Illegal;4;3;Bank_403;Cayman Islands
TX0000005619;UK;8.841.074.959.990.400;Offshore Transfer;23/8/13 02:00;Person_7963;Construction;USA;True;Illegal;6;2;Bank_480;Panama
TX0000005620;UK;10.427.628.077.616.400;Cash Withdrawal;23/8/13 03:00;Person_6064;Finance;Singapore;True;Illegal;10;0;Bank_185;Bahamas
TX0000005621;Russia;4.922.523.821.377.620;Cryptocurrency;23/8/13 04:00;Person_8791;Luxury Goods;India;False;Illegal;6;9;Bank_297;Singapore
TX0000005622;UK;1.942.944.654.022.630;Stocks Transfer;23/8/13 05:00;Person_5764;Real Estate;Switzerland;True;Legal;7;1;Bank_372;Switzerland
TX0000005623;USA;11.768.508.429.900.000;Stocks Transfer;23/8/13 06:00;Person_8781;Luxury Goods;UK;False;Legal;10;0;Bank_30;Singapore
TX0000005624;Russia;24.655.413.146.241.400;Property Purchase;23/8/13 07:00;Person_7328;Finance;China;False;Illegal;10;2;Bank_156;Bahamas
TX0000005625;Russia;13.906.200.187.794.100;Cash Withdrawal;23/8/13 08:00;Person_4157;Casinos;India;False;Illegal;5;0;Bank_276;Cayman Islands
TX0000005626;UAE;24.375.368.331.997.700;Offshore Transfer;23/8/13 09:00;Person_4446;Real Estate;Singapore;False;Illegal;4;1;Bank_455;Switzerland
TX0000005627;Singapore;1.271.970.749.210.270;Property Purchase;23/8/13 10:00;Person_8548;Real Estate;Brazil;False;Legal;3;3;Bank_36;Bahamas
TX0000005628;Russia;31.747.783.218.945.200;Stocks Transfer;23/8/13 11:00;Person_3353;Arms Trade;UK;False;Illegal;8;5;Bank_342;Switzerland
TX0000005629;Brazil;15.403.324.123.427.400;Cryptocurrency;23/8/13 12:00;Person_6186;Real Estate;Switzerland;False;Illegal;6;3;Bank_225;Switzerland
TX0000005630;USA;30.594.679.809.887.300;Offshore Transfer;23/8/13 13:00;Person_2527;Luxury Goods;USA;False;Illegal;8;1;Bank_351;Bahamas
TX0000005631;Singapore;10.573.036.899.420.200;Cash Withdrawal;23/8/13 14:00;Person_2373;Luxury Goods;China;False;Illegal;3;9;Bank_304;Bahamas
TX0000005632;South Africa;2.751.357.308.300.390;Cash Withdrawal;23/8/13 15:00;Person_3910;Arms Trade;Singapore;False;Illegal;4;1;Bank_155;Bahamas
TX0000005633;China;32.161.818.641.637.100;Offshore Transfer;23/8/13 16:00;Person_1709;Real Estate;India;False;Illegal;5;3;Bank_51;Switzerland
TX0000005634;India;18.457.021.968.103.700;Property Purchase;23/8/13 17:00;Person_2149;Casinos;Brazil;False;Illegal;6;4;Bank_144;Singapore
TX0000005635;Russia;3.403.941.113.982.390;Property Purchase;23/8/13 18:00;Person_9302;Casinos;Switzerland;True;Illegal;9;5;Bank_425;Luxembourg
TX0000005636;India;4.660.012.115.201.070;Property Purchase;23/8/13 19:00;Person_8023;Construction;Brazil;False;Illegal;1;2;Bank_156;Panama
TX0000005637;China;3.257.461.100.464.460;Cash Withdrawal;23/8/13 20:00;Person_2842;Real Estate;China;False;Illegal;10;7;Bank_428;Cayman Islands
TX0000005638;India;20.053.414.171.089.900;Property Purchase;23/8/13 21:00;Person_5298;Finance;Switzerland;False;Illegal;3;4;Bank_138;Cayman Islands
TX0000005639;UK;33.723.858.278.089.300;Cash Withdrawal;23/8/13 22:00;Person_1012;Finance;South Africa;False;Illegal;9;3;Bank_229;Luxembourg
TX0000005640;Switzerland;3.897.751.311.553.580;Cryptocurrency;23/8/13 23:00;Person_9661;Arms Trade;India;True;Illegal;9;6;Bank_128;Bahamas
TX0000005641;India;531.274.857.209.303;Property Purchase;24/8/13 00:00;Person_7237;Casinos;Russia;False;Legal;10;3;Bank_229;Bahamas
TX0000005642;UAE;10.804.117.120.512.800;Property Purchase;24/8/13 01:00;Person_1039;Finance;UK;False;Illegal;7;4;Bank_362;Panama
TX0000005643;Brazil;4.391.095.913.074.130;Property Purchase;24/8/13 02:00;Person_5915;Arms Trade;UAE;False;Illegal;1;8;Bank_317;Bahamas
TX0000005644;UAE;2.337.153.012.709.060;Cryptocurrency;24/8/13 03:00;Person_4045;Oil & Gas;Russia;True;Illegal;10;8;Bank_371;Singapore
TX0000005645;Brazil;3.059.715.786.243.490;Cryptocurrency;24/8/13 04:00;Person_3003;Luxury Goods;China;False;Illegal;9;4;Bank_99;Luxembourg
TX0000005646;UK;4.659.460.553.863.040;Property Purchase;24/8/13 05:00;Person_6096;Construction;Brazil;False;Illegal;1;2;Bank_425;Bahamas
TX0000005647;China;5.583.403.191.739.460;Offshore Transfer;24/8/13 06:00;Person_4038;Construction;China;False;Illegal;5;8;Bank_149;Panama
TX0000005648;Singapore;4.046.242.181.617.820;Property Purchase;24/8/13 07:00;Person_9666;Finance;Switzerland;False;Legal;5;1;Bank_267;Switzerland
TX0000005649;India;6.789.419.344.695.200;Offshore Transfer;24/8/13 08:00;Person_1851;Arms Trade;South Africa;False;Illegal;6;7;Bank_220;Panama
TX0000005650;Russia;3.935.414.803.516.850;Cryptocurrency;24/8/13 09:00;Person_9431;Arms Trade;UAE;True;Illegal;5;5;Bank_413;Switzerland
TX0000005651;China;4.547.505.342.016.760;Property Purchase;24/8/13 10:00;Person_5450;Construction;Switzerland;True;Illegal;1;1;Bank_291;Switzerland
TX0000005652;India;21.742.542.471.944.500;Offshore Transfer;24/8/13 11:00;Person_3853;Arms Trade;China;False;Legal;5;9;Bank_172;Panama
TX0000005653;Switzerland;37.623.964.272.670.200;Property Purchase;24/8/13 12:00;Person_1765;Arms Trade;UK;True;Illegal;7;0;Bank_85;Luxembourg
TX0000005654;Brazil;19.317.915.250.865.200;Stocks Transfer;24/8/13 13:00;Person_9258;Construction;Singapore;False;Illegal;3;4;Bank_356;Luxembourg
TX0000005655;Singapore;11.349.759.887.013.400;Cryptocurrency;24/8/13 14:00;Person_9668;Finance;USA;True;Illegal;2;4;Bank_435;Bahamas
TX0000005656;Singapore;40.111.355.377.407.700;Property Purchase;24/8/13 15:00;Person_2265;Oil & Gas;Singapore;False;Legal;8;1;Bank_471;Switzerland
TX0000005657;China;29.643.070.053.162.900;Stocks Transfer;24/8/13 16:00;Person_1880;Casinos;UK;False;Legal;7;9;Bank_107;Singapore
TX0000005658;China;3.487.539.422.504.910;Cash Withdrawal;24/8/13 17:00;Person_2247;Arms Trade;UAE;False;Illegal;3;7;Bank_253;Panama
TX0000005659;India;3.376.253.599.097.040;Cryptocurrency;24/8/13 18:00;Person_2874;Finance;South Africa;False;Illegal;9;7;Bank_408;Bahamas
TX0000005660;South Africa;487.002.582.135.509;Stocks Transfer;24/8/13 19:00;Person_851;Real Estate;UK;True;Illegal;5;3;Bank_130;Singapore
TX0000005661;USA;3.779.563.017.992.030;Cash Withdrawal;24/8/13 20:00;Person_901;Casinos;Russia;False;Legal;3;7;Bank_336;Bahamas
TX0000005662;Brazil;39.504.993.275.331.200;Stocks Transfer;24/8/13 21:00;Person_216;Luxury Goods;Russia;False;Illegal;5;2;Bank_295;Bahamas
TX0000005663;Singapore;2.521.601.387.006.370;Stocks Transfer;24/8/13 22:00;Person_2808;Arms Trade;India;False;Illegal;5;7;Bank_85;Bahamas
TX0000005664;China;24.259.059.235.483.700;Stocks Transfer;24/8/13 23:00;Person_5127;Casinos;Russia;False;Illegal;8;7;Bank_356;Singapore
TX0000005665;Brazil;18.128.818.655.434.900;Cash Withdrawal;25/8/13 00:00;Person_9107;Casinos;Singapore;False;Legal;8;6;Bank_137;Bahamas
TX0000005666;Russia;22.626.770.694.752.500;Cash Withdrawal;25/8/13 01:00;Person_4894;Construction;Brazil;False;Illegal;10;4;Bank_218;Luxembourg
TX0000005667;Switzerland;334.388.557.530.837;Cash Withdrawal;25/8/13 02:00;Person_1864;Luxury Goods;UK;False;Illegal;8;4;Bank_260;Singapore
TX0000005668;Switzerland;9.605.939.349.687.670;Property Purchase;25/8/13 03:00;Person_8291;Real Estate;Singapore;False;Illegal;9;2;Bank_189;Luxembourg
TX0000005669;South Africa;2.543.868.979.122.810;Property Purchase;25/8/13 04:00;Person_7798;Oil & Gas;Singapore;True;Illegal;1;4;Bank_412;Bahamas
TX0000005670;India;6.325.954.671.683.390;Property Purchase;25/8/13 05:00;Person_9350;Oil & Gas;India;False;Illegal;6;0;Bank_312;Panama
TX0000005671;UK;2.702.487.952.075.760;Cryptocurrency;25/8/13 06:00;Person_3098;Luxury Goods;India;False;Illegal;5;3;Bank_260;Luxembourg
TX0000005672;Switzerland;4.021.181.974.262.400;Offshore Transfer;25/8/13 07:00;Person_3310;Construction;USA;False;Illegal;2;8;Bank_306;Cayman Islands
TX0000005673;Singapore;4.112.619.230.462.840;Property Purchase;25/8/13 08:00;Person_1287;Luxury Goods;Brazil;False;Legal;5;0;Bank_203;Panama
TX0000005674;UK;2.684.943.321.087.480;Cash Withdrawal;25/8/13 09:00;Person_8463;Construction;UK;False;Illegal;4;9;Bank_61;Switzerland
TX0000005675;India;20.230.452.792.282.600;Stocks Transfer;25/8/13 10:00;Person_9038;Luxury Goods;Brazil;False;Illegal;9;1;Bank_59;Singapore
TX0000005676;Singapore;4.459.633.139.518.940;Property Purchase;25/8/13 11:00;Person_5007;Oil & Gas;Singapore;False;Illegal;9;9;Bank_90;Switzerland
TX0000005677;China;6.810.290.296.583.220;Stocks Transfer;25/8/13 12:00;Person_4218;Luxury Goods;Russia;False;Illegal;4;6;Bank_81;Luxembourg
TX0000005678;India;3.077.337.296.084.060;Property Purchase;25/8/13 13:00;Person_2143;Finance;Switzerland;False;Legal;6;9;Bank_114;Singapore
TX0000005679;India;364.937.785.544.123;Property Purchase;25/8/13 14:00;Person_3019;Finance;China;False;Illegal;8;9;Bank_74;Switzerland
TX0000005680;Brazil;11.200.684.792.008.000;Stocks Transfer;25/8/13 15:00;Person_6457;Real Estate;Singapore;False;Illegal;5;9;Bank_94;Panama
TX0000005681;UK;15.579.154.381.092.800;Cash Withdrawal;25/8/13 16:00;Person_8410;Real Estate;UK;False;Legal;10;3;Bank_133;Bahamas
TX0000005682;UAE;4.153.564.998.088.020;Cash Withdrawal;25/8/13 17:00;Person_3137;Real Estate;South Africa;False;Illegal;8;8;Bank_264;Panama
TX0000005683;India;31.330.178.579.931.800;Cryptocurrency;25/8/13 18:00;Person_6617;Construction;UAE;False;Illegal;3;6;Bank_414;Switzerland
TX0000005684;Brazil;8.621.130.749.221.660;Cash Withdrawal;25/8/13 19:00;Person_9638;Casinos;Russia;False;Legal;5;5;Bank_141;Switzerland
TX0000005685;Switzerland;4.367.177.666.373.920;Cash Withdrawal;25/8/13 20:00;Person_4754;Luxury Goods;Brazil;False;Illegal;5;6;Bank_405;Singapore
TX0000005686;South Africa;29.976.319.314.000.300;Property Purchase;25/8/13 21:00;Person_6871;Real Estate;Russia;False;Illegal;9;5;Bank_174;Cayman Islands
TX0000005687;Switzerland;34.526.522.420.979.300;Offshore Transfer;25/8/13 22:00;Person_8132;Arms Trade;UK;False;Illegal;6;8;Bank_52;Luxembourg
TX0000005688;Brazil;4.882.018.233.030.960;Cash Withdrawal;25/8/13 23:00;Person_9686;Real Estate;India;True;Illegal;10;6;Bank_346;Panama
TX0000005689;China;35.442.218.081.010.900;Cryptocurrency;26/8/13 00:00;Person_5008;Oil & Gas;Singapore;True;Illegal;4;5;Bank_140;Switzerland
TX0000005690;India;19.297.007.093.669.400;Cash Withdrawal;26/8/13 01:00;Person_7254;Oil & Gas;South Africa;False;Illegal;9;7;Bank_196;Luxembourg
TX0000005691;Brazil;11.971.042.213.176.500;Offshore Transfer;26/8/13 02:00;Person_7108;Casinos;South Africa;False;Illegal;9;3;Bank_123;Panama
TX0000005692;UAE;29.135.974.490.840.800;Cash Withdrawal;26/8/13 03:00;Person_1782;Real Estate;Singapore;True;Illegal;4;0;Bank_375;Luxembourg
TX0000005693;UAE;4.725.593.302.137.510;Property Purchase;26/8/13 04:00;Person_6737;Real Estate;India;False;Illegal;4;9;Bank_342;Switzerland
TX0000005694;Singapore;21.806.159.398.456;Cash Withdrawal;26/8/13 05:00;Person_1908;Real Estate;UAE;True;Illegal;8;9;Bank_229;Luxembourg
TX0000005695;UK;8.765.908.743.563.670;Property Purchase;26/8/13 06:00;Person_1878;Luxury Goods;UK;True;Legal;7;8;Bank_74;Switzerland
TX0000005696;China;18.331.861.397.939.000;Cash Withdrawal;26/8/13 07:00;Person_211;Oil & Gas;Singapore;False;Legal;2;8;Bank_65;Switzerland
TX0000005697;China;4.547.318.324.322.280;Property Purchase;26/8/13 08:00;Person_2607;Oil & Gas;Switzerland;False;Illegal;1;4;Bank_342;Singapore
TX0000005698;Singapore;38.042.419.097.671.000;Property Purchase;26/8/13 09:00;Person_281;Luxury Goods;China;False;Illegal;1;6;Bank_292;Cayman Islands
TX0000005699;UK;1.738.288.900.935.450;Cash Withdrawal;26/8/13 10:00;Person_6206;Oil & Gas;Russia;False;Illegal;6;8;Bank_241;Singapore
